@relation loan_default_reduced_sampled_training-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1

@attribute loan_limit {cf,ncf}
@attribute loan_type {type1,type2,type3}
@attribute business_or_commercial {nob/c,b/c}
@attribute Neg_ammortization {not_neg,neg_amm}
@attribute lump_sum_payment {not_lpsm,lpsm}
@attribute income numeric
@attribute co-applicant_credit_type {EXP,CIB}
@attribute submission_of_application {to_inst,not_inst}
@attribute LTV numeric
@attribute dtir1 numeric
@attribute Status {no,yes}

@data
cf,type1,nob/c,not_neg,not_lpsm,5820,CIB,to_inst,84.631418,26.12542,yes
cf,type3,nob/c,not_neg,not_lpsm,3960,CIB,to_inst,97.812696,47,yes
cf,type1,nob/c,not_neg,not_lpsm,17492.64976,EXP,to_inst,88.656116,34.214886,yes
cf,type1,nob/c,not_neg,not_lpsm,10860,EXP,to_inst,97.346195,40.972309,yes
cf,type1,nob/c,not_neg,not_lpsm,9300,EXP,not_inst,85.154414,44.132182,yes
cf,type1,nob/c,not_neg,not_lpsm,2760,CIB,to_inst,80.027197,42.836446,yes
cf,type1,nob/c,neg_amm,not_lpsm,5220,CIB,to_inst,54.260229,36.096511,yes
cf,type1,nob/c,not_neg,not_lpsm,4320,CIB,to_inst,73.367251,44.216443,yes
cf,type1,nob/c,not_neg,not_lpsm,9660,EXP,to_inst,80.412551,27.420438,yes
cf,type1,nob/c,not_neg,not_lpsm,9420,EXP,to_inst,52.308707,46,yes
cf,type1,nob/c,neg_amm,not_lpsm,3240,CIB,to_inst,82.042901,42.117762,yes
cf,type2,b/c,not_neg,not_lpsm,2040,CIB,to_inst,62.501175,49.18261,yes
cf,type1,nob/c,not_neg,not_lpsm,4800,CIB,to_inst,76.617977,41.729314,yes
cf,type2,b/c,not_neg,not_lpsm,2220,CIB,to_inst,82.157752,51,yes
cf,type1,nob/c,not_neg,not_lpsm,4320,CIB,to_inst,83.051736,48.568853,yes
cf,type1,nob/c,not_neg,not_lpsm,17644.409073,EXP,to_inst,82.638916,38.617069,yes
cf,type1,nob/c,not_neg,not_lpsm,7505.780321,CIB,to_inst,80.840276,55.434473,yes
cf,type1,nob/c,not_neg,not_lpsm,5220,CIB,to_inst,60.781593,41.065169,yes
cf,type1,nob/c,not_neg,not_lpsm,4980,CIB,to_inst,82.483211,52.470339,yes
cf,type1,nob/c,not_neg,not_lpsm,6420,CIB,to_inst,94.740186,44.03242,yes
cf,type1,nob/c,neg_amm,not_lpsm,3660,EXP,to_inst,56.112817,40.682476,yes
cf,type1,nob/c,not_neg,not_lpsm,5160,CIB,to_inst,90.430511,45.219393,yes
cf,type1,nob/c,not_neg,not_lpsm,3120,CIB,to_inst,80.118368,34.869756,yes
cf,type1,nob/c,not_neg,not_lpsm,1620,CIB,to_inst,83.273941,60.964501,yes
cf,type1,nob/c,not_neg,not_lpsm,4920,EXP,to_inst,67.771694,43.405043,yes
cf,type2,b/c,not_neg,not_lpsm,2040,CIB,to_inst,70.762245,52.229416,yes
cf,type1,nob/c,not_neg,not_lpsm,12939.86171,EXP,to_inst,72.968209,11.723104,yes
cf,type1,nob/c,not_neg,not_lpsm,7680,EXP,to_inst,92.653575,45.965019,yes
cf,type1,nob/c,not_neg,not_lpsm,3960,CIB,to_inst,43.435279,51.682003,yes
cf,type2,b/c,not_neg,not_lpsm,5940,EXP,to_inst,84.707339,41.139633,yes
cf,type1,nob/c,not_neg,not_lpsm,3120,CIB,to_inst,103.950817,42.697371,yes
cf,type1,nob/c,not_neg,not_lpsm,10320,EXP,to_inst,107.79199,46.09252,yes
cf,type1,nob/c,not_neg,not_lpsm,3600,EXP,to_inst,95.76573,40.782699,yes
cf,type1,nob/c,not_neg,not_lpsm,3120,CIB,to_inst,81.336195,52.19594,yes
cf,type1,nob/c,neg_amm,not_lpsm,2880,CIB,to_inst,118.813114,40.404323,yes
cf,type1,nob/c,not_neg,not_lpsm,9033.359517,EXP,not_inst,44.338026,44.963976,yes
cf,type1,nob/c,not_neg,not_lpsm,6840,CIB,to_inst,85.83487,48.512019,yes
cf,type2,nob/c,not_neg,not_lpsm,2700,CIB,to_inst,127.744658,43.598744,yes
cf,type1,nob/c,not_neg,not_lpsm,1380,CIB,to_inst,48.802666,26,yes
cf,type1,nob/c,not_neg,not_lpsm,1980,CIB,to_inst,88.747745,29.231697,yes
cf,type1,nob/c,not_neg,not_lpsm,1200,CIB,to_inst,34.38634,42.522836,yes
cf,type1,nob/c,not_neg,not_lpsm,8460,EXP,to_inst,69.602165,38.277801,yes
cf,type1,nob/c,not_neg,not_lpsm,5400,CIB,to_inst,86.391641,40.273099,yes
cf,type1,nob/c,not_neg,not_lpsm,7200,EXP,to_inst,70.401579,37.196764,yes
cf,type1,nob/c,neg_amm,not_lpsm,3240,EXP,to_inst,75.593245,45,yes
cf,type1,nob/c,not_neg,not_lpsm,10144.68641,EXP,to_inst,51.134246,12.147614,yes
cf,type1,nob/c,not_neg,not_lpsm,6060,CIB,to_inst,89.009291,48.813288,yes
cf,type1,nob/c,not_neg,not_lpsm,2580,EXP,to_inst,32.955787,42.925863,yes
cf,type1,nob/c,not_neg,not_lpsm,4260,CIB,to_inst,87.54394,46.134217,yes
cf,type2,nob/c,not_neg,not_lpsm,840,CIB,to_inst,37.453759,42.871039,yes
cf,type2,b/c,not_neg,not_lpsm,4080,CIB,to_inst,91.831878,45.616387,yes
cf,type1,nob/c,not_neg,not_lpsm,1032.177016,CIB,to_inst,14.001724,49.95759,yes
cf,type1,nob/c,not_neg,not_lpsm,3420,CIB,to_inst,88.551101,25.630866,yes
cf,type1,nob/c,not_neg,not_lpsm,16427.230138,EXP,to_inst,77.907291,39.248318,yes
cf,type1,nob/c,not_neg,not_lpsm,8580,EXP,not_inst,85.121916,37.479449,yes
cf,type1,nob/c,not_neg,not_lpsm,3120,CIB,to_inst,100.015976,37.532092,yes
cf,type1,nob/c,not_neg,not_lpsm,5460,CIB,to_inst,60.526829,8.448113,yes
cf,type1,nob/c,not_neg,not_lpsm,8040,CIB,to_inst,67.256887,25.975895,yes
cf,type1,nob/c,not_neg,not_lpsm,4680,CIB,to_inst,32.648122,31.684474,yes
cf,type1,nob/c,not_neg,not_lpsm,7080,CIB,to_inst,89.151572,28.208204,yes
cf,type1,nob/c,not_neg,not_lpsm,2460,CIB,to_inst,68.907958,32.611008,yes
cf,type1,nob/c,not_neg,not_lpsm,1620,CIB,to_inst,49.367641,44.600696,yes
cf,type1,nob/c,not_neg,not_lpsm,6300,CIB,to_inst,93.475926,35.819201,yes
cf,type1,nob/c,not_neg,not_lpsm,6000,CIB,to_inst,96.390421,37.984485,yes
cf,type1,nob/c,not_neg,not_lpsm,22948.580159,CIB,to_inst,67.328337,22.480564,yes
cf,type1,nob/c,not_neg,not_lpsm,5220,CIB,to_inst,54.631831,39.268595,yes
cf,type2,b/c,not_neg,not_lpsm,2040,CIB,to_inst,64.419747,48.070793,yes
cf,type1,nob/c,not_neg,not_lpsm,4800,EXP,to_inst,82.165364,50.371844,yes
cf,type1,nob/c,not_neg,not_lpsm,2460,CIB,to_inst,93.215725,59.162244,yes
cf,type2,b/c,not_neg,not_lpsm,1860,CIB,to_inst,51.554448,46.669308,yes
cf,type1,nob/c,not_neg,not_lpsm,3360,CIB,not_inst,86.574562,40.178936,yes
cf,type1,nob/c,not_neg,not_lpsm,6840,CIB,to_inst,57.546099,38.768917,yes
cf,type1,nob/c,not_neg,not_lpsm,4740,CIB,to_inst,78.330017,47.315682,yes
cf,type1,nob/c,not_neg,not_lpsm,5940,CIB,to_inst,62.381487,11.378931,yes
cf,type1,nob/c,not_neg,not_lpsm,7920,EXP,to_inst,82.751407,7.083047,yes
cf,type1,nob/c,not_neg,not_lpsm,8515.547597,CIB,to_inst,69.924576,43.160505,yes
cf,type1,nob/c,not_neg,not_lpsm,3780,CIB,to_inst,79.77449,43.171309,yes
cf,type1,nob/c,not_neg,not_lpsm,3420,CIB,to_inst,96.110534,52.43844,yes
cf,type1,nob/c,not_neg,not_lpsm,11481.203473,EXP,to_inst,62.491567,31.958557,yes
cf,type1,nob/c,not_neg,not_lpsm,2340,CIB,to_inst,61.995466,31.065091,yes
cf,type2,nob/c,not_neg,not_lpsm,2400,CIB,to_inst,78.537079,49.506705,yes
cf,type1,nob/c,not_neg,not_lpsm,3780,CIB,to_inst,73.818881,43.195593,yes
cf,type2,b/c,not_neg,not_lpsm,2040,CIB,to_inst,65.086207,52,yes
cf,type1,nob/c,not_neg,not_lpsm,3000,CIB,to_inst,43.936001,34.079794,yes
cf,type2,b/c,not_neg,not_lpsm,7020,CIB,to_inst,86.961844,48.132373,yes
cf,type1,nob/c,not_neg,not_lpsm,11760,EXP,to_inst,81.534954,44,yes
cf,type1,nob/c,not_neg,not_lpsm,3780,EXP,to_inst,83.12146,10.659273,yes
cf,type1,nob/c,not_neg,not_lpsm,4140,CIB,to_inst,89.835221,29.123539,yes
cf,type1,nob/c,not_neg,not_lpsm,3840,CIB,to_inst,74.527796,44.050398,yes
cf,type1,nob/c,not_neg,not_lpsm,4140,CIB,to_inst,97.423721,25.527005,yes
cf,type3,nob/c,not_neg,not_lpsm,3960,CIB,to_inst,95.550742,49.905927,yes
cf,type1,nob/c,not_neg,not_lpsm,9480,EXP,to_inst,82.317719,33.461099,yes
cf,type1,nob/c,not_neg,not_lpsm,5040,EXP,to_inst,92.045552,50.053562,yes
cf,type1,nob/c,not_neg,not_lpsm,16320,EXP,to_inst,81.328833,52.237955,yes
cf,type1,nob/c,not_neg,not_lpsm,1440,CIB,to_inst,43.842569,40.873348,yes
cf,type1,nob/c,not_neg,not_lpsm,9300,EXP,not_inst,79.406963,39.501556,yes
cf,type1,nob/c,not_neg,not_lpsm,47360.027868,CIB,to_inst,78.228481,16.470179,yes
cf,type1,nob/c,not_neg,not_lpsm,2100,CIB,to_inst,71.815257,35.604904,yes
cf,type1,nob/c,not_neg,not_lpsm,7320,CIB,to_inst,72.565269,53.55701,yes
cf,type2,b/c,not_neg,not_lpsm,5940,CIB,to_inst,88.025752,31.969182,yes
cf,type1,nob/c,not_neg,not_lpsm,5460,CIB,to_inst,91.36962,36.490126,yes
cf,type1,nob/c,not_neg,not_lpsm,5640,EXP,to_inst,98.492259,54.226506,yes
cf,type1,nob/c,not_neg,not_lpsm,2100,CIB,to_inst,77.568564,38.139174,yes
cf,type1,nob/c,not_neg,not_lpsm,2100,CIB,to_inst,99.055921,43.96594,yes
cf,type1,nob/c,not_neg,not_lpsm,1440,CIB,to_inst,73.043679,45.517375,yes
cf,type1,nob/c,not_neg,not_lpsm,4920,CIB,to_inst,109.848396,40.023029,yes
cf,type1,nob/c,not_neg,not_lpsm,26563.564237,CIB,to_inst,86.461445,33.289118,yes
cf,type1,nob/c,not_neg,not_lpsm,3960,EXP,to_inst,84.870969,58.132682,yes
cf,type1,nob/c,not_neg,not_lpsm,1440,CIB,to_inst,57.447933,40.98055,yes
cf,type2,b/c,not_neg,not_lpsm,1260,CIB,to_inst,30.197871,32.259386,yes
cf,type1,nob/c,not_neg,not_lpsm,2280,CIB,to_inst,102.069382,57.601026,yes
cf,type1,nob/c,not_neg,not_lpsm,5340,EXP,to_inst,96.606408,49.408773,yes
cf,type1,nob/c,not_neg,not_lpsm,1800,CIB,to_inst,95.259815,28.58875,yes
cf,type1,nob/c,not_neg,not_lpsm,3120,CIB,to_inst,91.040279,40.246033,yes
cf,type1,nob/c,not_neg,not_lpsm,3300,CIB,to_inst,90.428575,37.084685,yes
cf,type1,nob/c,not_neg,not_lpsm,2760,CIB,to_inst,74.752558,40.1471,yes
cf,type1,nob/c,not_neg,not_lpsm,6960,CIB,to_inst,78.72266,51.960271,yes
cf,type2,nob/c,not_neg,not_lpsm,1860,CIB,to_inst,65.454536,56.123775,yes
cf,type1,nob/c,not_neg,not_lpsm,10320,EXP,to_inst,103.032735,41.004434,yes
cf,type1,nob/c,not_neg,not_lpsm,6634.847376,CIB,to_inst,68.320874,44.983826,yes
cf,type1,nob/c,not_neg,not_lpsm,9060,EXP,to_inst,87.759433,41.370515,yes
cf,type1,nob/c,neg_amm,not_lpsm,2880,CIB,to_inst,120.652174,14,yes
cf,type2,b/c,not_neg,not_lpsm,1320,CIB,to_inst,83.846994,44.341707,yes
cf,type1,nob/c,not_neg,not_lpsm,7560,CIB,to_inst,70.453537,38.504671,yes
cf,type1,nob/c,not_neg,not_lpsm,4680,EXP,to_inst,88.740845,57.8198,yes
cf,type1,nob/c,not_neg,not_lpsm,5640,CIB,to_inst,71.677951,40.292211,yes
cf,type1,nob/c,not_neg,not_lpsm,7800,CIB,not_inst,68.400527,39.375892,yes
cf,type3,nob/c,not_neg,not_lpsm,3840,CIB,to_inst,85.136067,38.056038,yes
cf,type1,nob/c,not_neg,not_lpsm,5880,EXP,to_inst,99.025137,41.232449,yes
cf,type1,nob/c,not_neg,not_lpsm,7800,CIB,not_inst,69.980987,36.822532,yes
cf,type1,nob/c,not_neg,not_lpsm,9300,EXP,not_inst,78.001005,44.903777,yes
cf,type1,nob/c,not_neg,not_lpsm,2220,CIB,to_inst,59.182867,25.162654,yes
cf,type1,nob/c,not_neg,not_lpsm,8040,CIB,to_inst,84.285056,41.13862,yes
cf,type1,nob/c,not_neg,not_lpsm,3600,CIB,to_inst,91.114745,46.750665,yes
cf,type1,nob/c,not_neg,not_lpsm,6060,EXP,to_inst,105.662262,35.670236,yes
cf,type1,nob/c,not_neg,not_lpsm,3000,CIB,to_inst,38.302998,49.83431,yes
cf,type1,nob/c,not_neg,not_lpsm,10764.843112,CIB,not_inst,62.334881,25.615477,yes
cf,type1,nob/c,not_neg,not_lpsm,1980,CIB,to_inst,72.591874,41.493951,yes
cf,type1,nob/c,not_neg,not_lpsm,1560,CIB,to_inst,67.560887,42.625647,yes
cf,type1,nob/c,not_neg,not_lpsm,6660,EXP,to_inst,71.821971,54.00546,yes
cf,type1,nob/c,not_neg,not_lpsm,7800,CIB,not_inst,49.915052,18.823091,yes
cf,type1,nob/c,neg_amm,not_lpsm,3240,EXP,to_inst,77.312182,40.656615,yes
cf,type1,nob/c,not_neg,not_lpsm,3180,EXP,to_inst,82.768079,38.580499,yes
cf,type1,nob/c,not_neg,not_lpsm,6060,CIB,to_inst,39.541898,42.824391,yes
cf,type1,nob/c,not_neg,not_lpsm,5400,CIB,to_inst,93.842306,40.62265,yes
cf,type1,nob/c,not_neg,not_lpsm,10809.972645,EXP,to_inst,66.693187,28.947471,yes
cf,type1,nob/c,not_neg,not_lpsm,5820,CIB,to_inst,88.279932,49.167373,yes
cf,type1,nob/c,not_neg,not_lpsm,5940,CIB,to_inst,55.626105,50.699074,yes
cf,type1,nob/c,not_neg,not_lpsm,7833.844283,CIB,not_inst,69.025768,32.649651,yes
cf,type1,nob/c,not_neg,not_lpsm,2040,CIB,to_inst,70.968691,29,yes
cf,type1,nob/c,not_neg,not_lpsm,2100,CIB,to_inst,57.815953,40.060693,yes
cf,type1,nob/c,not_neg,not_lpsm,3180,EXP,to_inst,78.639087,36.936815,yes
cf,type1,nob/c,not_neg,not_lpsm,2880,CIB,to_inst,75.623297,51.888605,yes
cf,type1,nob/c,not_neg,not_lpsm,5580,CIB,to_inst,80.355314,41.568144,yes
cf,type1,nob/c,not_neg,not_lpsm,5640,CIB,to_inst,48.461011,49.073635,yes
cf,type1,nob/c,not_neg,not_lpsm,5040,EXP,to_inst,71.583217,51.081144,yes
cf,type1,nob/c,not_neg,not_lpsm,3540,CIB,to_inst,70.104331,40.163189,yes
cf,type2,b/c,not_neg,not_lpsm,2040,CIB,to_inst,62.021103,49.294637,yes
cf,type1,nob/c,not_neg,not_lpsm,3300,CIB,to_inst,63.950893,19,yes
cf,type1,nob/c,not_neg,not_lpsm,7440,EXP,to_inst,110.304848,52.942981,yes
cf,type1,nob/c,not_neg,not_lpsm,5460,CIB,not_inst,70.231669,30.476309,yes
cf,type1,nob/c,not_neg,not_lpsm,8880.586682,EXP,to_inst,81.668222,39.811599,yes
cf,type1,nob/c,not_neg,not_lpsm,3060,EXP,to_inst,37.442896,56.237725,yes
cf,type1,nob/c,not_neg,not_lpsm,6900,EXP,to_inst,65.100872,41.028575,yes
cf,type1,nob/c,not_neg,not_lpsm,4020,CIB,to_inst,117.602418,36.439655,yes
cf,type1,nob/c,not_neg,not_lpsm,2760,CIB,to_inst,66.477635,41.112513,yes
cf,type1,nob/c,not_neg,not_lpsm,6933.216383,CIB,to_inst,31.725795,26.711882,yes
cf,type1,nob/c,not_neg,not_lpsm,1500,CIB,to_inst,72.545516,36.722016,yes
cf,type1,nob/c,neg_amm,not_lpsm,2280,CIB,to_inst,97.24725,34.582274,yes
cf,type1,nob/c,not_neg,not_lpsm,10320,EXP,to_inst,71.799116,28.76903,yes
cf,type1,nob/c,not_neg,not_lpsm,4980,CIB,to_inst,74.73921,58.950945,yes
cf,type2,nob/c,not_neg,not_lpsm,4020,CIB,to_inst,83.41244,44.739793,yes
cf,type1,nob/c,not_neg,not_lpsm,4560,CIB,to_inst,97.240969,36,yes
cf,type1,nob/c,not_neg,not_lpsm,8554.061223,CIB,to_inst,65.475944,59.086338,yes
cf,type1,nob/c,not_neg,not_lpsm,4680,CIB,to_inst,77.015455,51.387571,yes
cf,type1,nob/c,not_neg,not_lpsm,6300,EXP,not_inst,77.99814,57.715433,yes
cf,type1,nob/c,not_neg,not_lpsm,5100,EXP,to_inst,96.031503,39.992538,yes
cf,type1,nob/c,not_neg,not_lpsm,1680,CIB,to_inst,63.684726,43.415692,yes
cf,type1,nob/c,not_neg,not_lpsm,4740,CIB,to_inst,78.87903,22.757279,yes
cf,type1,nob/c,not_neg,not_lpsm,4500,CIB,to_inst,95.519313,29.021929,yes
cf,type1,nob/c,not_neg,not_lpsm,0,CIB,to_inst,65.266256,5.298306,yes
cf,type1,nob/c,not_neg,not_lpsm,7680,EXP,to_inst,59.955752,56,yes
cf,type1,nob/c,not_neg,not_lpsm,7800,CIB,to_inst,72.370258,37.968585,yes
cf,type1,nob/c,not_neg,not_lpsm,2160,CIB,to_inst,79.109015,42.576498,yes
cf,type2,b/c,not_neg,not_lpsm,1320,CIB,to_inst,74.344959,40.717768,yes
cf,type1,nob/c,not_neg,not_lpsm,2340,CIB,to_inst,40.318207,41.318387,yes
cf,type1,nob/c,not_neg,not_lpsm,12660,CIB,to_inst,78.157878,40.767504,yes
cf,type1,nob/c,not_neg,not_lpsm,3240,CIB,to_inst,35.023829,50.559858,yes
cf,type2,b/c,not_neg,not_lpsm,5700,EXP,to_inst,91.863674,32.36605,yes
cf,type1,nob/c,not_neg,not_lpsm,1980,CIB,to_inst,61.749277,50.372773,yes
cf,type1,nob/c,neg_amm,not_lpsm,3660,EXP,to_inst,56.659836,40,yes
cf,type1,nob/c,not_neg,not_lpsm,6540,CIB,to_inst,85.307636,25.914784,yes
cf,type1,nob/c,not_neg,not_lpsm,2700,EXP,to_inst,84.566118,43.33341,yes
cf,type3,nob/c,not_neg,not_lpsm,3960,CIB,to_inst,97.328465,49.518367,yes
cf,type1,nob/c,not_neg,not_lpsm,1980,CIB,to_inst,94.175669,19.253026,yes
cf,type1,nob/c,not_neg,not_lpsm,3480,CIB,to_inst,112.09052,45.994921,yes
cf,type1,nob/c,not_neg,not_lpsm,0,CIB,to_inst,78.807043,6.907647,yes
cf,type1,nob/c,not_neg,not_lpsm,1320,CIB,to_inst,75.324891,36.661633,yes
cf,type1,nob/c,not_neg,not_lpsm,9003.530311,EXP,to_inst,78.353128,26.764088,yes
cf,type1,nob/c,not_neg,not_lpsm,9660,EXP,to_inst,99.614896,47.91765,yes
cf,type1,nob/c,not_neg,not_lpsm,7500,CIB,to_inst,74.002206,47.169971,yes
cf,type2,nob/c,not_neg,not_lpsm,4020,CIB,to_inst,64.217607,49.076094,yes
cf,type2,nob/c,not_neg,not_lpsm,5700,EXP,to_inst,97.50161,43.679847,yes
cf,type1,nob/c,not_neg,not_lpsm,3420,EXP,to_inst,69.957664,57.330868,yes
cf,type1,nob/c,not_neg,not_lpsm,3420,CIB,to_inst,89.207882,20.202083,yes
cf,type1,nob/c,not_neg,not_lpsm,4560,EXP,to_inst,74.395659,55.230694,yes
cf,type1,nob/c,not_neg,not_lpsm,8596.903161,EXP,to_inst,85.844442,59.640845,yes
cf,type1,nob/c,not_neg,not_lpsm,3600,CIB,to_inst,96.541116,46.359222,yes
cf,type1,nob/c,not_neg,not_lpsm,5400,CIB,to_inst,88.531534,43.280193,yes
cf,type2,nob/c,not_neg,not_lpsm,4020,CIB,to_inst,95.150627,48.659309,yes
cf,type1,nob/c,not_neg,not_lpsm,7140,EXP,to_inst,91.038588,42.78075,yes
cf,type1,nob/c,not_neg,not_lpsm,6420,CIB,to_inst,54.969808,37.053691,yes
cf,type1,nob/c,not_neg,not_lpsm,4920,CIB,to_inst,74.115539,38.937709,yes
cf,type1,nob/c,not_neg,not_lpsm,8760,CIB,to_inst,103.571517,37.576797,yes
cf,type2,b/c,not_neg,not_lpsm,710.701532,CIB,to_inst,56.561923,48.874916,yes
cf,type1,nob/c,not_neg,not_lpsm,3900,CIB,to_inst,81.498203,31.546929,yes
cf,type1,nob/c,not_neg,not_lpsm,2700,EXP,to_inst,65.740541,42.138544,yes
cf,type1,nob/c,not_neg,not_lpsm,3660,CIB,to_inst,96.799767,25.385407,yes
cf,type1,nob/c,not_neg,not_lpsm,6300,EXP,not_inst,74.624256,30.911886,yes
cf,type1,nob/c,not_neg,not_lpsm,6720,EXP,to_inst,78.248155,42.718904,yes
cf,type1,nob/c,not_neg,not_lpsm,5640,CIB,to_inst,81.70609,20.100139,yes
cf,type1,nob/c,not_neg,not_lpsm,5700,EXP,to_inst,51.070078,31.849557,yes
cf,type1,nob/c,not_neg,not_lpsm,1560,CIB,to_inst,82.976111,27.987546,yes
cf,type1,nob/c,not_neg,not_lpsm,9420,EXP,to_inst,72.989383,37,yes
cf,type1,nob/c,neg_amm,not_lpsm,3240,EXP,to_inst,76.255748,41.321389,yes
cf,type1,nob/c,not_neg,not_lpsm,1560,CIB,to_inst,99.225674,38.437455,yes
cf,type1,nob/c,neg_amm,not_lpsm,3660,EXP,to_inst,59.590858,30.389405,yes
cf,type1,nob/c,not_neg,not_lpsm,4680,CIB,to_inst,61.631544,46.260543,yes
cf,type1,nob/c,not_neg,not_lpsm,3180,EXP,to_inst,57.8408,58.997089,yes
cf,type1,nob/c,not_neg,not_lpsm,859.999399,CIB,to_inst,84.191378,48.991205,yes
cf,type2,b/c,not_neg,not_lpsm,3000,CIB,to_inst,90.599027,47.141409,yes
cf,type3,nob/c,not_neg,not_lpsm,3960,CIB,to_inst,95.955462,57.235608,yes
cf,type1,nob/c,not_neg,not_lpsm,11518.860016,EXP,to_inst,85.8257,37.550308,yes
cf,type3,nob/c,not_neg,not_lpsm,3960,CIB,to_inst,89.008472,46.553897,yes
cf,type1,nob/c,not_neg,not_lpsm,10932.989758,EXP,not_inst,55.243561,24.014274,yes
cf,type1,nob/c,not_neg,not_lpsm,3420,EXP,to_inst,59.099967,41.32101,yes
cf,type1,nob/c,not_neg,not_lpsm,6900,CIB,to_inst,76.684033,38.145576,yes
cf,type1,nob/c,not_neg,not_lpsm,11520,EXP,to_inst,36.413781,41.069464,yes
cf,type1,nob/c,not_neg,not_lpsm,4500,EXP,to_inst,35.894061,45.890069,yes
cf,type1,nob/c,not_neg,not_lpsm,3300,EXP,to_inst,67.594951,39.237811,yes
cf,type1,nob/c,not_neg,not_lpsm,7380,EXP,to_inst,88.442556,30.664705,yes
cf,type2,nob/c,not_neg,not_lpsm,2640,CIB,to_inst,89.489233,55.130076,yes
cf,type1,nob/c,not_neg,not_lpsm,8040,CIB,to_inst,74.097897,27.804564,yes
cf,type1,nob/c,not_neg,not_lpsm,7320,CIB,to_inst,78.153825,48.911231,yes
cf,type1,nob/c,not_neg,not_lpsm,7864.99492,EXP,to_inst,80.072614,30.92964,yes
cf,type1,nob/c,not_neg,not_lpsm,13620,EXP,to_inst,84.432401,26.429966,yes
cf,type1,nob/c,not_neg,not_lpsm,8345.978339,EXP,to_inst,79.358718,50.024314,yes
cf,type1,nob/c,not_neg,not_lpsm,6600,CIB,to_inst,83.288043,31,yes
ncf,type1,nob/c,not_neg,not_lpsm,24133.2156,CIB,to_inst,73.739244,24.901398,yes
cf,type1,nob/c,not_neg,not_lpsm,16006.796551,EXP,to_inst,75.631317,49.548518,yes
cf,type1,nob/c,not_neg,not_lpsm,2040,CIB,to_inst,90.035506,50.409997,yes
cf,type1,nob/c,not_neg,not_lpsm,3480,CIB,to_inst,75.381339,43.165567,yes
cf,type1,nob/c,not_neg,not_lpsm,6600,CIB,to_inst,94.681884,33.921101,yes
cf,type1,nob/c,not_neg,not_lpsm,8319.291375,CIB,to_inst,83.685406,45.103882,yes
cf,type1,nob/c,not_neg,not_lpsm,6492.944023,EXP,to_inst,81.297432,51.984624,yes
cf,type1,nob/c,not_neg,not_lpsm,2940,EXP,to_inst,80.156297,51.537109,yes
cf,type1,nob/c,not_neg,not_lpsm,2580,EXP,to_inst,43.869668,52.908271,yes
cf,type1,nob/c,not_neg,not_lpsm,11760,EXP,to_inst,67.220072,30.033857,yes
cf,type1,nob/c,not_neg,not_lpsm,6240,CIB,to_inst,72.280471,23.129748,yes
cf,type1,nob/c,not_neg,not_lpsm,2040,CIB,to_inst,94.029474,40.324386,yes
cf,type1,nob/c,not_neg,not_lpsm,1320,CIB,to_inst,49.713583,48.422229,yes
cf,type1,nob/c,not_neg,not_lpsm,4920,CIB,to_inst,80.80503,30.181789,yes
cf,type1,nob/c,not_neg,not_lpsm,3360,CIB,to_inst,52.647728,33.989637,yes
cf,type1,nob/c,not_neg,not_lpsm,1160.97285,CIB,to_inst,89.044049,51.317389,yes
cf,type1,nob/c,not_neg,not_lpsm,6240,CIB,to_inst,83.976744,27.994932,yes
cf,type1,nob/c,not_neg,not_lpsm,17517.614452,EXP,to_inst,84.063287,26.806019,yes
cf,type1,nob/c,not_neg,not_lpsm,14845.651908,EXP,to_inst,44.195372,26.841337,yes
cf,type1,nob/c,not_neg,not_lpsm,8520,CIB,to_inst,82.728237,37.121462,yes
cf,type1,nob/c,not_neg,not_lpsm,3720,CIB,to_inst,83.432667,40.594566,yes
cf,type1,nob/c,not_neg,not_lpsm,6060,CIB,to_inst,72.319079,28.752563,yes
cf,type1,nob/c,not_neg,not_lpsm,10500,EXP,to_inst,84.891562,59.622899,yes
cf,type1,nob/c,not_neg,not_lpsm,4020,CIB,to_inst,81.183234,43.155249,yes
cf,type1,nob/c,not_neg,not_lpsm,21551.478301,EXP,to_inst,74.24522,35.012092,yes
cf,type1,nob/c,not_neg,not_lpsm,67917.975883,CIB,to_inst,69.863689,20,yes
cf,type1,nob/c,not_neg,not_lpsm,1620,CIB,to_inst,33.070706,42.135041,yes
cf,type2,nob/c,not_neg,not_lpsm,4200,CIB,to_inst,100.888278,42.628752,yes
cf,type1,nob/c,not_neg,not_lpsm,4860,EXP,to_inst,89.215863,45.780843,yes
cf,type1,nob/c,not_neg,not_lpsm,1980,CIB,to_inst,72.881797,48.346904,yes
cf,type2,nob/c,not_neg,not_lpsm,4200,CIB,to_inst,90.349011,40.937975,yes
cf,type1,nob/c,not_neg,not_lpsm,4920,EXP,to_inst,68.77872,44.559022,yes
cf,type1,nob/c,not_neg,not_lpsm,3120,EXP,to_inst,103.975229,44.097668,yes
cf,type1,nob/c,not_neg,not_lpsm,12102.391579,EXP,to_inst,48.287944,39.466984,yes
cf,type1,nob/c,not_neg,not_lpsm,1740,CIB,to_inst,96.659535,47,yes
cf,type1,nob/c,not_neg,not_lpsm,2880,CIB,to_inst,66.270075,43.859504,yes
cf,type1,nob/c,not_neg,not_lpsm,7920,EXP,to_inst,79.627185,13.853202,yes
