@relation loan_default_reduced_sampled_training-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1

@attribute loan_limit {cf,ncf}
@attribute loan_type {type1,type2,type3}
@attribute business_or_commercial {nob/c,b/c}
@attribute Neg_ammortization {not_neg,neg_amm}
@attribute lump_sum_payment {not_lpsm,lpsm}
@attribute income numeric
@attribute co-applicant_credit_type {EXP,CIB}
@attribute submission_of_application {to_inst,not_inst}
@attribute LTV numeric
@attribute dtir1 numeric
@attribute Status {no,yes}

@data
cf,type1,nob/c,not_neg,not_lpsm,2280,CIB,to_inst,87.298387,52,yes
cf,type1,nob/c,not_neg,not_lpsm,4920,CIB,to_inst,80.660377,38,yes
cf,type1,nob/c,not_neg,not_lpsm,11280,EXP,not_inst,73.698885,52,yes
cf,type3,nob/c,not_neg,not_lpsm,1320,CIB,to_inst,64.534884,61,yes
ncf,type1,nob/c,not_neg,not_lpsm,6240,EXP,to_inst,41.586538,23,yes
cf,type1,nob/c,not_neg,not_lpsm,5460,CIB,not_inst,54.928315,38,yes
cf,type1,nob/c,not_neg,not_lpsm,15900,EXP,to_inst,79.682274,14,yes
cf,type1,nob/c,not_neg,lpsm,9540,EXP,not_inst,64.182058,41,yes
cf,type1,nob/c,not_neg,not_lpsm,6360,CIB,to_inst,122.265625,38,yes
cf,type1,nob/c,not_neg,not_lpsm,7320,CIB,not_inst,69.265233,38,yes
cf,type1,nob/c,not_neg,not_lpsm,3000,CIB,not_inst,32.519789,58,yes
cf,type1,nob/c,not_neg,not_lpsm,4560,CIB,not_inst,74.280576,39,yes
cf,type1,nob/c,not_neg,not_lpsm,6720,EXP,to_inst,80.027933,44,yes
cf,type2,b/c,not_neg,not_lpsm,7020,EXP,to_inst,106.208054,51,yes
cf,type1,nob/c,neg_amm,not_lpsm,2400,CIB,not_inst,93.882979,49,yes
cf,type1,nob/c,not_neg,not_lpsm,5820,CIB,to_inst,75.390625,42,yes
cf,type1,nob/c,not_neg,lpsm,2280,CIB,to_inst,38.175676,44,yes
cf,type3,nob/c,neg_amm,not_lpsm,5640,CIB,to_inst,80.570652,36,yes
cf,type1,nob/c,neg_amm,not_lpsm,10320,CIB,to_inst,94.251825,48,yes
cf,type2,b/c,not_neg,not_lpsm,7380,EXP,to_inst,93.019481,33,yes
cf,type1,nob/c,not_neg,not_lpsm,8580,EXP,to_inst,84.266409,39,yes
cf,type1,nob/c,not_neg,not_lpsm,4860,CIB,to_inst,85.348361,42,yes
cf,type3,nob/c,neg_amm,not_lpsm,3960,CIB,not_inst,99.772036,59,yes
cf,type1,nob/c,not_neg,not_lpsm,9180,EXP,to_inst,21.139144,14,yes
cf,type1,nob/c,not_neg,not_lpsm,7140,EXP,not_inst,80.776515,49,yes
cf,type1,nob/c,not_neg,not_lpsm,4620,CIB,to_inst,73.93617,35,yes
cf,type1,nob/c,neg_amm,not_lpsm,2820,CIB,to_inst,79.454023,43,yes
cf,type1,nob/c,neg_amm,not_lpsm,4560,CIB,to_inst,18.851133,38,yes
cf,type1,nob/c,not_neg,lpsm,6540,CIB,not_inst,77.249135,52,yes
cf,type2,b/c,not_neg,not_lpsm,4740,EXP,to_inst,95.362903,54,yes
cf,type1,nob/c,not_neg,not_lpsm,2760,CIB,to_inst,109.840425,38,yes
ncf,type3,nob/c,not_neg,not_lpsm,1740,EXP,to_inst,86.953728,6,yes
cf,type1,nob/c,not_neg,not_lpsm,4860,EXP,to_inst,63.847305,41,yes
cf,type2,b/c,not_neg,not_lpsm,5940,CIB,to_inst,93.154762,32,yes
cf,type1,nob/c,not_neg,not_lpsm,1980,CIB,not_inst,75.297619,36,yes
cf,type1,nob/c,not_neg,not_lpsm,5700,EXP,to_inst,35.906863,30,yes
cf,type1,nob/c,not_neg,not_lpsm,6360,CIB,to_inst,81.572165,48,yes
cf,type1,nob/c,not_neg,not_lpsm,13740,EXP,to_inst,86.525974,37,yes
cf,type2,b/c,not_neg,lpsm,1680,CIB,to_inst,41.906475,51,yes
cf,type1,nob/c,neg_amm,not_lpsm,9360,CIB,to_inst,80.02451,44,yes
cf,type1,nob/c,neg_amm,not_lpsm,1320,CIB,not_inst,67.636139,17,yes
cf,type1,nob/c,not_neg,not_lpsm,8040,CIB,to_inst,80.857741,34,yes
cf,type2,b/c,not_neg,not_lpsm,3360,EXP,not_inst,23.772321,33,yes
cf,type1,nob/c,neg_amm,not_lpsm,3420,CIB,to_inst,88.56383,24,yes
cf,type1,nob/c,not_neg,not_lpsm,2100,CIB,to_inst,69.957983,38,yes
cf,type1,nob/c,not_neg,not_lpsm,3000,CIB,to_inst,45.489691,50,yes
?,type1,nob/c,neg_amm,not_lpsm,7500,CIB,not_inst,20.286885,28,yes
cf,type3,nob/c,not_neg,not_lpsm,1980,CIB,to_inst,89.351852,20,yes
cf,type2,b/c,not_neg,not_lpsm,4020,CIB,to_inst,97.433036,59,yes
cf,type2,b/c,not_neg,not_lpsm,3360,CIB,not_inst,96.266234,52,yes
cf,type3,nob/c,neg_amm,not_lpsm,2640,CIB,to_inst,99.157303,53,yes
cf,type1,nob/c,not_neg,not_lpsm,6960,CIB,to_inst,34.032847,35,yes
cf,type1,nob/c,not_neg,not_lpsm,2940,EXP,to_inst,61.284722,43,yes
cf,type1,nob/c,not_neg,not_lpsm,8040,CIB,to_inst,66.959799,21,yes
cf,type1,nob/c,not_neg,not_lpsm,10080,EXP,not_inst,99.592391,28,yes
cf,type1,nob/c,not_neg,not_lpsm,4200,CIB,to_inst,93.821839,44,yes
cf,type3,nob/c,not_neg,lpsm,3300,CIB,to_inst,92.785235,36,yes
ncf,type1,nob/c,neg_amm,not_lpsm,13740,EXP,to_inst,54.799666,10,yes
cf,type1,nob/c,not_neg,not_lpsm,5640,EXP,not_inst,47.651357,52,yes
cf,type1,nob/c,neg_amm,not_lpsm,2100,CIB,to_inst,99.157303,46,yes
cf,type2,b/c,not_neg,not_lpsm,3600,EXP,to_inst,58.376289,44,yes
cf,type2,b/c,not_neg,not_lpsm,1980,CIB,to_inst,72.286822,49,yes
cf,type2,b/c,not_neg,not_lpsm,3600,EXP,to_inst,95.168067,36,yes
cf,type3,nob/c,not_neg,not_lpsm,2880,CIB,to_inst,65.756303,42,yes
cf,type3,nob/c,not_neg,not_lpsm,1440,CIB,to_inst,84.42029,43,yes
cf,type3,nob/c,not_neg,not_lpsm,7320,CIB,to_inst,102.688953,50,yes
cf,type1,nob/c,not_neg,lpsm,3660,CIB,to_inst,93.154762,24,yes
cf,type3,nob/c,not_neg,not_lpsm,3960,EXP,to_inst,94.191919,47,yes
cf,type1,nob/c,not_neg,not_lpsm,1800,CIB,to_inst,78.716216,44,yes
cf,type1,nob/c,neg_amm,not_lpsm,21300,EXP,to_inst,64.534884,40,yes
cf,type1,nob/c,not_neg,not_lpsm,1560,CIB,to_inst,69.927536,43,yes
cf,type3,nob/c,not_neg,not_lpsm,3900,CIB,to_inst,99.278846,49,yes
cf,type1,nob/c,not_neg,not_lpsm,9300,EXP,to_inst,68.80531,31,yes
cf,type1,nob/c,neg_amm,not_lpsm,7440,CIB,not_inst,131.834532,41,yes
cf,type1,nob/c,not_neg,not_lpsm,7440,EXP,to_inst,74.159664,55,yes
cf,type2,b/c,not_neg,not_lpsm,2100,CIB,to_inst,86.764706,49,yes
cf,type1,nob/c,neg_amm,not_lpsm,2460,CIB,to_inst,88.265306,59,yes
cf,type1,nob/c,not_neg,not_lpsm,3720,CIB,to_inst,84.926471,43,yes
cf,type3,nob/c,not_neg,not_lpsm,10860,EXP,to_inst,99.107143,41,yes
ncf,type2,b/c,not_neg,not_lpsm,1620,CIB,to_inst,98.611111,61,yes
cf,type1,nob/c,not_neg,not_lpsm,4020,CIB,to_inst,69.957983,27,yes
cf,type1,nob/c,not_neg,lpsm,1260,CIB,not_inst,94.95614,39,yes
cf,type1,nob/c,neg_amm,not_lpsm,5760,CIB,to_inst,47.83737,44,yes
ncf,type1,nob/c,not_neg,not_lpsm,10380,EXP,to_inst,107.260479,48,yes
cf,type1,nob/c,not_neg,not_lpsm,18660,EXP,to_inst,68.667297,49,yes
cf,type1,nob/c,not_neg,not_lpsm,6000,CIB,not_inst,84.926471,43,yes
cf,type2,b/c,not_neg,not_lpsm,5160,CIB,to_inst,96.78771,59,yes
cf,type3,nob/c,neg_amm,not_lpsm,3060,EXP,to_inst,103.571429,60,yes
cf,type1,nob/c,not_neg,not_lpsm,2100,CIB,to_inst,49.031008,46,yes
ncf,type1,nob/c,not_neg,not_lpsm,6300,CIB,not_inst,76.635021,43,yes
ncf,type1,nob/c,not_neg,not_lpsm,9960,CIB,not_inst,78.586648,55,yes
cf,type1,nob/c,not_neg,not_lpsm,12600,CIB,to_inst,109.659091,15,yes
cf,type1,nob/c,not_neg,not_lpsm,3360,CIB,to_inst,51.984127,27,yes
cf,type2,b/c,not_neg,not_lpsm,2340,EXP,to_inst,71.067416,47,yes
cf,type3,nob/c,not_neg,not_lpsm,4440,EXP,not_inst,57.735149,41,yes
cf,type1,nob/c,not_neg,not_lpsm,8580,EXP,to_inst,80.963303,32,yes
cf,type1,nob/c,neg_amm,not_lpsm,9240,EXP,to_inst,79.653285,28,yes
cf,type1,nob/c,neg_amm,not_lpsm,7020,CIB,to_inst,69.104803,31,yes
cf,type1,nob/c,not_neg,not_lpsm,15360,CIB,to_inst,99.632353,42,yes
cf,type2,b/c,neg_amm,not_lpsm,4680,CIB,to_inst,81.392694,31,yes
cf,type3,nob/c,not_neg,not_lpsm,5640,CIB,to_inst,83.244681,25,yes
cf,type1,nob/c,not_neg,not_lpsm,3000,EXP,to_inst,84.42029,54,yes
cf,type1,nob/c,not_neg,not_lpsm,4680,EXP,to_inst,75.793651,51,yes
cf,type1,nob/c,not_neg,not_lpsm,7320,CIB,to_inst,72.103659,47,yes
cf,type3,nob/c,not_neg,not_lpsm,4020,EXP,to_inst,118.509615,29,yes
ncf,type3,nob/c,not_neg,not_lpsm,5160,CIB,to_inst,99.744898,50,yes
cf,type2,b/c,not_neg,not_lpsm,720,CIB,to_inst,52.314815,46,yes
cf,type1,nob/c,not_neg,not_lpsm,3660,CIB,to_inst,34.832636,45,yes
cf,type1,nob/c,not_neg,not_lpsm,4860,EXP,not_inst,89.304124,47,yes
cf,type1,nob/c,neg_amm,not_lpsm,3660,CIB,to_inst,81.779661,30,yes
cf,type1,nob/c,neg_amm,not_lpsm,5400,CIB,to_inst,78.20122,29,yes
cf,type1,nob/c,neg_amm,not_lpsm,11040,CIB,to_inst,84.547739,53,yes
cf,type1,nob/c,not_neg,not_lpsm,4740,EXP,to_inst,78.645833,36,yes
cf,type1,nob/c,not_neg,not_lpsm,1320,CIB,to_inst,77.173913,36,yes
cf,type1,nob/c,not_neg,not_lpsm,6900,EXP,to_inst,77.853261,42,yes
cf,type1,nob/c,not_neg,not_lpsm,6540,CIB,to_inst,85.348361,45,yes
cf,type1,nob/c,neg_amm,not_lpsm,2580,EXP,not_inst,80.963303,40,yes
cf,type1,nob/c,not_neg,not_lpsm,2580,CIB,to_inst,57.965686,48,yes
cf,type1,nob/c,not_neg,not_lpsm,1680,CIB,to_inst,72.606383,52,yes
cf,type2,b/c,not_neg,not_lpsm,9660,EXP,to_inst,93.539326,36,yes
cf,type1,nob/c,neg_amm,not_lpsm,12300,EXP,to_inst,79.336735,31,yes
cf,type2,b/c,not_neg,not_lpsm,5100,EXP,not_inst,90.933099,46,yes
cf,type1,nob/c,not_neg,not_lpsm,3240,CIB,not_inst,99.479167,41,yes
cf,type1,nob/c,not_neg,not_lpsm,6840,CIB,to_inst,102.374302,44,yes
?,type2,b/c,neg_amm,not_lpsm,3960,CIB,not_inst,78.882576,50,yes
cf,type1,nob/c,not_neg,not_lpsm,13920,CIB,to_inst,40.284974,36,yes
cf,type1,nob/c,not_neg,not_lpsm,3240,CIB,to_inst,93.019481,51,yes
cf,type1,nob/c,not_neg,not_lpsm,2040,CIB,to_inst,56.648936,22,yes
ncf,type1,nob/c,not_neg,not_lpsm,10320,EXP,to_inst,71.821121,48,yes
cf,type2,b/c,neg_amm,not_lpsm,3540,CIB,to_inst,74.280576,22,yes
cf,type2,b/c,not_neg,not_lpsm,3120,CIB,to_inst,103.899083,54,yes
cf,type1,nob/c,neg_amm,not_lpsm,3660,CIB,to_inst,81.779661,30,yes
cf,type1,nob/c,not_neg,not_lpsm,2160,CIB,to_inst,89.351852,28,yes
cf,type1,nob/c,not_neg,not_lpsm,16320,EXP,to_inst,65.756303,57,yes
cf,type1,nob/c,not_neg,not_lpsm,1980,CIB,to_inst,44.047619,52,yes
ncf,type1,nob/c,neg_amm,not_lpsm,3900,EXP,to_inst,40.335052,41,yes
cf,type1,nob/c,not_neg,lpsm,3900,CIB,to_inst,44.318182,48,yes
cf,type1,nob/c,not_neg,not_lpsm,3840,CIB,to_inst,69.265233,46,yes
cf,type1,nob/c,not_neg,not_lpsm,12600,CIB,to_inst,95.502092,37,yes
cf,type3,nob/c,neg_amm,not_lpsm,?,EXP,to_inst,99.311927,22,yes
cf,type1,nob/c,not_neg,not_lpsm,8040,CIB,not_inst,71.840149,49,yes
cf,type1,nob/c,not_neg,not_lpsm,2100,CIB,to_inst,69.104803,52,yes
cf,type2,b/c,not_neg,not_lpsm,1980,EXP,to_inst,71.169355,41,yes
ncf,type1,nob/c,not_neg,not_lpsm,17580,EXP,not_inst,97.279793,32,yes
cf,type2,b/c,not_neg,not_lpsm,5940,EXP,to_inst,68.410853,5,yes
cf,type1,nob/c,not_neg,not_lpsm,1860,CIB,to_inst,35.608553,57,yes
ncf,type1,nob/c,not_neg,not_lpsm,4860,EXP,to_inst,75.793651,54,yes
cf,type1,nob/c,not_neg,not_lpsm,7800,EXP,to_inst,81.354515,5,yes
ncf,type1,nob/c,not_neg,not_lpsm,5280,EXP,not_inst,80.027933,42,yes
cf,type1,nob/c,not_neg,not_lpsm,9480,EXP,not_inst,58.054893,40,yes
cf,type1,nob/c,not_neg,not_lpsm,5640,CIB,to_inst,79.233871,43,yes
cf,type1,nob/c,not_neg,not_lpsm,2340,CIB,to_inst,63.888889,45,yes
cf,type1,nob/c,neg_amm,not_lpsm,3600,CIB,to_inst,80.570652,49,yes
cf,type1,nob/c,not_neg,not_lpsm,8520,CIB,not_inst,57.218845,59,yes
cf,type1,nob/c,not_neg,not_lpsm,4740,EXP,to_inst,72.286822,52,yes
cf,type1,nob/c,not_neg,not_lpsm,3360,EXP,not_inst,73.327465,52,yes
cf,type1,nob/c,not_neg,not_lpsm,4680,EXP,to_inst,95.542636,55,yes
cf,type1,nob/c,not_neg,not_lpsm,4920,EXP,to_inst,72.928994,49,yes
cf,type1,nob/c,not_neg,not_lpsm,4140,CIB,not_inst,31.137387,44,yes
cf,type2,b/c,neg_amm,not_lpsm,3660,CIB,to_inst,52.67094,43,yes
cf,type2,b/c,not_neg,not_lpsm,7020,CIB,to_inst,82.894737,30,yes
cf,type1,nob/c,not_neg,not_lpsm,6600,CIB,to_inst,80.02451,43,yes
ncf,type1,nob/c,not_neg,not_lpsm,4500,EXP,to_inst,81.25,57,yes
cf,type2,b/c,not_neg,not_lpsm,7620,CIB,to_inst,90.570175,36,yes
cf,type1,nob/c,not_neg,not_lpsm,4200,CIB,to_inst,75.793651,50,yes
cf,type1,nob/c,not_neg,not_lpsm,2580,EXP,to_inst,69.957983,59,yes
cf,type1,nob/c,not_neg,not_lpsm,4260,CIB,to_inst,76.285047,44,yes
ncf,type3,nob/c,neg_amm,not_lpsm,10440,EXP,to_inst,85.029499,43,yes
cf,type1,nob/c,neg_amm,not_lpsm,2880,CIB,to_inst,95.362903,49,yes
cf,type3,nob/c,not_neg,not_lpsm,4020,CIB,to_inst,81.779661,42,yes
cf,type2,b/c,neg_amm,not_lpsm,2100,EXP,to_inst,70.833333,35,yes
cf,type1,nob/c,not_neg,not_lpsm,180,EXP,not_inst,68.640351,18,yes
cf,type1,nob/c,not_neg,not_lpsm,5340,CIB,to_inst,86.931818,18,yes
cf,type2,b/c,not_neg,not_lpsm,4080,CIB,to_inst,96.266234,37,yes
cf,type1,nob/c,not_neg,not_lpsm,5760,EXP,to_inst,78.76569,41,yes
cf,type1,nob/c,neg_amm,not_lpsm,8760,CIB,to_inst,83.203125,30,yes
cf,type1,nob/c,not_neg,not_lpsm,3540,CIB,to_inst,95.168067,37,yes
cf,type1,nob/c,not_neg,not_lpsm,2100,CIB,to_inst,56.648936,26,yes
cf,type1,nob/c,not_neg,not_lpsm,2520,CIB,to_inst,121.022727,49,yes
cf,type2,b/c,not_neg,not_lpsm,11100,CIB,to_inst,93.882979,45,yes
cf,type1,nob/c,not_neg,not_lpsm,3900,CIB,to_inst,50.989446,41,yes
cf,type1,nob/c,not_neg,not_lpsm,2760,CIB,to_inst,74.280576,38,yes
cf,type2,b/c,not_neg,not_lpsm,660,CIB,to_inst,26.123596,53,yes
cf,type1,nob/c,not_neg,not_lpsm,1680,CIB,to_inst,80.092593,41,yes
cf,type1,nob/c,not_neg,lpsm,180,CIB,to_inst,67.405063,23,yes
cf,type2,b/c,not_neg,not_lpsm,3780,CIB,to_inst,84.149485,6,yes
cf,type1,nob/c,not_neg,not_lpsm,4320,EXP,to_inst,44.318182,26,yes
cf,type1,nob/c,not_neg,not_lpsm,5100,CIB,to_inst,61.554622,37,yes
cf,type2,b/c,neg_amm,not_lpsm,2520,CIB,to_inst,97.794118,36,yes
cf,type1,nob/c,not_neg,not_lpsm,5340,EXP,not_inst,78.979239,42,yes
cf,type1,nob/c,neg_amm,not_lpsm,2160,CIB,to_inst,67.578125,43,yes
cf,type1,nob/c,not_neg,not_lpsm,3540,CIB,to_inst,95.168067,37,yes
cf,type1,nob/c,not_neg,not_lpsm,14880,EXP,not_inst,48.72449,25,yes
cf,type1,nob/c,not_neg,not_lpsm,3660,EXP,not_inst,61.003521,26,yes
cf,type1,nob/c,not_neg,not_lpsm,44940,CIB,to_inst,79.06051,11,yes
cf,type1,nob/c,not_neg,not_lpsm,5280,EXP,to_inst,63.268156,45,yes
cf,type1,nob/c,not_neg,not_lpsm,6540,CIB,to_inst,62.566138,22,yes
cf,type2,b/c,not_neg,not_lpsm,3720,CIB,to_inst,86.375661,22,yes
cf,type2,b/c,not_neg,not_lpsm,1140,CIB,to_inst,92.22973,60,yes
cf,type2,b/c,not_neg,not_lpsm,2220,CIB,to_inst,93.539326,51,yes
cf,type3,nob/c,not_neg,not_lpsm,3060,CIB,not_inst,118.509615,32,yes
cf,type1,nob/c,not_neg,lpsm,4740,CIB,to_inst,94.458763,54,yes
ncf,type1,nob/c,not_neg,not_lpsm,18780,CIB,to_inst,41.825042,40,yes
cf,type1,nob/c,not_neg,lpsm,6900,CIB,to_inst,51.376652,21,yes
cf,type1,nob/c,not_neg,not_lpsm,3120,CIB,to_inst,78.994845,57,yes
cf,type3,nob/c,not_neg,not_lpsm,4200,EXP,to_inst,65.939597,34,yes
cf,type1,nob/c,not_neg,not_lpsm,1980,CIB,to_inst,69.957983,53,yes
cf,type1,nob/c,neg_amm,not_lpsm,4680,CIB,to_inst,38.42155,49,yes
ncf,type1,nob/c,not_neg,not_lpsm,6600,CIB,to_inst,94.730392,38,yes
cf,type1,nob/c,not_neg,not_lpsm,7800,CIB,to_inst,36.353712,15,yes
ncf,type1,nob/c,not_neg,not_lpsm,34080,CIB,to_inst,96.076642,9,yes
cf,type2,b/c,not_neg,not_lpsm,5400,EXP,to_inst,25.097182,46,yes
cf,type1,nob/c,not_neg,not_lpsm,8760,CIB,to_inst,59.831461,41,yes
cf,type1,nob/c,not_neg,not_lpsm,11040,EXP,not_inst,77.654867,55,yes
cf,type1,nob/c,neg_amm,not_lpsm,12360,EXP,to_inst,82.894737,34,yes
cf,type1,nob/c,not_neg,not_lpsm,3060,CIB,to_inst,33.37156,48,yes
cf,type3,nob/c,not_neg,not_lpsm,5520,EXP,to_inst,103.72807,32,yes
cf,type2,b/c,neg_amm,not_lpsm,3600,CIB,to_inst,57.482394,61,yes
cf,type1,nob/c,not_neg,not_lpsm,4980,CIB,to_inst,77.234637,41,yes
?,type1,nob/c,neg_amm,not_lpsm,8700,CIB,to_inst,71.959459,38,yes
cf,type1,nob/c,not_neg,not_lpsm,3600,CIB,to_inst,94.471154,41,yes
cf,type1,nob/c,not_neg,not_lpsm,3180,EXP,to_inst,80.048077,40,yes
cf,type2,b/c,neg_amm,not_lpsm,2520,CIB,to_inst,97.794118,36,yes
cf,type1,nob/c,neg_amm,not_lpsm,6360,EXP,to_inst,88.56383,44,yes
cf,type1,nob/c,not_neg,not_lpsm,3780,EXP,not_inst,92.22973,38,yes
cf,type2,b/c,not_neg,not_lpsm,3480,CIB,to_inst,200.641026,42,yes
cf,type1,nob/c,not_neg,not_lpsm,12840,EXP,not_inst,80.019685,22,yes
cf,type2,b/c,not_neg,not_lpsm,1860,EXP,to_inst,83.914729,47,yes
cf,type1,nob/c,not_neg,not_lpsm,0,CIB,not_inst,35.37234,17,yes
cf,type1,nob/c,not_neg,not_lpsm,10440,CIB,to_inst,80.369718,29,yes
cf,type2,b/c,neg_amm,not_lpsm,6300,CIB,to_inst,103.72807,47,yes
cf,type1,nob/c,neg_amm,not_lpsm,3660,CIB,to_inst,56.659836,40,yes
cf,type1,nob/c,not_neg,not_lpsm,11580,EXP,not_inst,51.034768,30,yes
cf,type1,nob/c,not_neg,not_lpsm,30000,CIB,to_inst,84.574468,37,yes
cf,type1,nob/c,not_neg,not_lpsm,1620,CIB,to_inst,24.883178,35,yes
cf,type2,b/c,not_neg,not_lpsm,960,CIB,to_inst,98.986486,18,yes
cf,type1,nob/c,not_neg,not_lpsm,7140,EXP,to_inst,106.222707,40,yes
cf,type3,nob/c,neg_amm,not_lpsm,3840,CIB,to_inst,82.303371,34,yes
ncf,type1,nob/c,not_neg,not_lpsm,12000,CIB,to_inst,37.674303,42,yes
ncf,type1,nob/c,neg_amm,not_lpsm,9540,CIB,to_inst,80.011655,47,yes
cf,type1,nob/c,not_neg,not_lpsm,2040,EXP,to_inst,62.126866,39,yes
cf,type1,nob/c,not_neg,not_lpsm,3840,CIB,to_inst,71.262887,46,yes
ncf,type1,nob/c,not_neg,not_lpsm,19080,EXP,to_inst,75.224215,29,yes
cf,type2,b/c,not_neg,not_lpsm,2760,CIB,to_inst,114.655172,37,yes
cf,type3,nob/c,not_neg,not_lpsm,7200,EXP,not_inst,99.740484,43,yes
?,type3,nob/c,not_neg,not_lpsm,2280,EXP,to_inst,94.471154,56,yes
cf,type1,nob/c,not_neg,not_lpsm,5940,CIB,to_inst,51.712329,20,yes
cf,type1,nob/c,not_neg,not_lpsm,3780,CIB,to_inst,57.218845,40,yes
cf,type1,nob/c,not_neg,not_lpsm,6600,CIB,to_inst,83.288043,31,yes
cf,type1,nob/c,not_neg,not_lpsm,3300,CIB,to_inst,90.254237,24,yes
cf,type1,nob/c,not_neg,not_lpsm,4800,CIB,to_inst,93.821839,42,yes
cf,type2,b/c,not_neg,not_lpsm,2580,CIB,to_inst,83.914729,54,yes
cf,type2,b/c,not_neg,lpsm,2940,EXP,to_inst,84.855769,52,yes
cf,type1,nob/c,neg_amm,not_lpsm,5460,CIB,to_inst,81.779661,8,yes
cf,type1,nob/c,not_neg,not_lpsm,5580,CIB,to_inst,77.052239,41,yes
cf,type1,nob/c,not_neg,lpsm,4080,CIB,not_inst,65.625,11,yes
cf,type1,nob/c,not_neg,not_lpsm,4800,CIB,not_inst,85.630841,47,yes
cf,type2,b/c,neg_amm,not_lpsm,5940,CIB,to_inst,89.021164,37,yes
cf,type1,nob/c,not_neg,not_lpsm,23040,CIB,not_inst,68.588362,27,yes
cf,type1,nob/c,not_neg,lpsm,12000,EXP,to_inst,32.541899,22,yes
cf,type1,nob/c,not_neg,lpsm,4080,CIB,to_inst,42.647059,31,yes
cf,type2,b/c,not_neg,lpsm,16320,EXP,to_inst,86.700581,37,yes
cf,type3,nob/c,not_neg,lpsm,8160,EXP,to_inst,85.925197,46,yes
cf,type2,b/c,not_neg,not_lpsm,4200,CIB,to_inst,124.367089,36,yes
cf,type1,nob/c,not_neg,not_lpsm,5640,EXP,not_inst,96.14094,37,yes
?,type1,nob/c,neg_amm,not_lpsm,3240,EXP,not_inst,75.173611,45,yes
cf,type1,nob/c,not_neg,not_lpsm,4560,EXP,to_inst,76.006711,36,yes
cf,type1,nob/c,not_neg,not_lpsm,10680,CIB,to_inst,109.673367,38,yes
cf,type1,nob/c,not_neg,not_lpsm,4020,CIB,to_inst,55.174292,59,yes
cf,type2,b/c,not_neg,not_lpsm,2880,CIB,to_inst,116.011236,60,yes
cf,type1,nob/c,not_neg,not_lpsm,7380,CIB,to_inst,67.769608,21,yes
cf,type1,nob/c,not_neg,not_lpsm,9420,EXP,to_inst,59.967672,37,yes
cf,type3,nob/c,neg_amm,not_lpsm,840,CIB,to_inst,62.931034,33,yes
cf,type1,nob/c,not_neg,not_lpsm,5820,CIB,not_inst,82.718121,23,yes
cf,type2,b/c,not_neg,not_lpsm,1440,CIB,to_inst,80.063291,40,yes
cf,type1,nob/c,not_neg,not_lpsm,4440,EXP,to_inst,76.67364,43,yes
cf,type2,b/c,neg_amm,not_lpsm,1320,CIB,to_inst,97.794118,47,yes
?,type2,b/c,neg_amm,not_lpsm,1260,CIB,to_inst,83.203125,41,yes
cf,type1,nob/c,not_neg,not_lpsm,7860,CIB,to_inst,65.939597,39,yes
cf,type2,b/c,not_neg,not_lpsm,3480,CIB,to_inst,95.863309,51,yes
cf,type2,b/c,not_neg,not_lpsm,4920,EXP,to_inst,105.059524,43,yes
cf,type1,nob/c,not_neg,not_lpsm,1800,CIB,to_inst,22.10452,47,yes
cf,type1,nob/c,not_neg,not_lpsm,5460,CIB,to_inst,70.502645,22,yes
?,type1,nob/c,neg_amm,not_lpsm,1740,CIB,to_inst,77.173913,44,yes
cf,type1,nob/c,not_neg,not_lpsm,2460,CIB,to_inst,68.640351,33,yes
cf,type1,nob/c,not_neg,not_lpsm,3600,CIB,to_inst,91.015625,45,yes
cf,type1,nob/c,not_neg,not_lpsm,7680,EXP,to_inst,65.318627,46,yes
cf,type2,b/c,neg_amm,not_lpsm,3240,EXP,to_inst,79.233871,45,yes
?,type1,nob/c,neg_amm,not_lpsm,4380,CIB,to_inst,89.42953,45,yes
cf,type1,nob/c,not_neg,lpsm,5160,CIB,not_inst,60.94358,52,yes
cf,type1,nob/c,neg_amm,not_lpsm,4500,CIB,to_inst,91.666667,30,yes
cf,type1,nob/c,not_neg,not_lpsm,3960,CIB,to_inst,74.371069,59,yes
cf,type2,b/c,not_neg,not_lpsm,4200,CIB,to_inst,81.25,48,yes
ncf,type1,nob/c,not_neg,not_lpsm,3120,EXP,to_inst,94.471154,49,yes
cf,type1,nob/c,not_neg,not_lpsm,8280,EXP,to_inst,83.730159,33,yes
cf,type3,nob/c,not_neg,not_lpsm,3120,CIB,to_inst,99.107143,42,yes
ncf,type1,nob/c,not_neg,not_lpsm,7320,EXP,not_inst,73.538961,55,yes
cf,type1,nob/c,neg_amm,not_lpsm,4680,CIB,to_inst,72.928994,44,yes
cf,type3,nob/c,not_neg,not_lpsm,4140,EXP,to_inst,105.473373,38,yes
cf,type3,nob/c,not_neg,not_lpsm,3120,EXP,to_inst,89.141414,37,yes
cf,type1,nob/c,not_neg,not_lpsm,18900,CIB,not_inst,66.025641,32,yes
cf,type1,nob/c,not_neg,not_lpsm,2520,CIB,to_inst,69.589552,40,yes
cf,type1,nob/c,not_neg,not_lpsm,6960,EXP,to_inst,74.038462,45,yes
cf,type2,b/c,not_neg,not_lpsm,4140,CIB,to_inst,82.563025,30,yes
cf,type1,nob/c,neg_amm,not_lpsm,7800,CIB,to_inst,73.948598,36,yes
cf,type2,b/c,not_neg,not_lpsm,3480,CIB,to_inst,95.542636,37,yes
